REMARK 265 
REMARK 265 EXPERIMENT TYPE : X-RAY SOLUTION SCATTERING
REMARK 265 DATA ACQUISITION
REMARK 265              RADIATION SOURCE : BENDING MAGNET 
REMARK 265             SYNCHROTRON (Y/N) : Y 
REMARK 265                      BEAMLINE : B21 DIAMOND LIGHT SOURCE 
REMARK 265
REMARK 265       DATA REDUCTION SOFTWARE : SCATTER (v3.0a)
REMARK 265               SOFTWARE AUTHOR : RP RAMBO
REMARK 265        DATA ANALYSIS SOFTWARE : SCATTER (v3.0a)
REMARK 265               SOFTWARE AUTHOR : RP RAMBO
REMARK 265
REMARK 265 EXPERIMENTAL INFO
REMARK 265  INFORMATION CAN BE ADDED BY DUPLICATING THE NOTE LINE BELOW
REMARK 265
REMARK 265  NOTE :  
REMARK 265
REMARK 265 EXPERIMENTAL DETAILS
REMARK 265 BUFFER COMPOSITION 
REMARK 265          TEMPERATURE (KELVIN) : 298
REMARK 265                            PH : X.X
REMARK 265                 SAMPLE BUFFER : XXX mM HEPES
REMARK 265                 SAMPLE BUFFER : XXX mM KCl
REMARK 265                 SAMPLE BUFFER : X mM TCEP
REMARK 265                 SAMPLE BUFFER : X mM KNitrate
REMARK 265
REMARK 265    COLUMNS : q, I(q), error
REMARK 265          q : defined in inverse Angstroms
4.0149828E-03	7.56930E-03	5.13373E-04 
4.2898539E-03	7.17437E-03	4.20219E-04 
4.5647249E-03	7.35029E-03	3.46954E-04 
4.8395963E-03	7.91978E-03	2.95066E-04 
5.1144673E-03	7.70062E-03	2.54451E-04 
5.3893384E-03	7.55833E-03	2.23221E-04 
5.6642098E-03	7.80532E-03	1.97789E-04 
5.9390808E-03	7.64734E-03	1.74491E-04 
6.2139519E-03	7.37552E-03	1.55936E-04 
6.4888233E-03	7.64567E-03	1.45599E-04 
6.7636943E-03	7.40683E-03	1.33705E-04 
7.0385658E-03	7.44776E-03	1.24094E-04 
7.3134368E-03	7.22866E-03	1.15984E-04 
7.5883078E-03	7.52664E-03	1.09472E-04 
7.8631788E-03	7.24282E-03	1.03127E-04 
8.1380503E-03	7.57856E-03	9.82630E-05 
8.4129218E-03	7.37292E-03	9.33228E-05 
8.6877923E-03	7.54466E-03	8.93327E-05 
8.9626638E-03	7.32480E-03	8.53663E-05 
9.2375353E-03	7.44534E-03	8.28915E-05 
9.5124058E-03	7.27496E-03	7.93117E-05 
9.7872773E-03	7.28295E-03	7.72713E-05 
1.0062149E-02	7.36653E-03	7.46887E-05 
1.0337019E-02	7.34659E-03	7.25336E-05 
1.0611891E-02	7.26748E-03	7.06174E-05 
1.0886762E-02	7.31629E-03	6.90827E-05 
1.1161633E-02	7.32341E-03	6.77166E-05 
1.1436504E-02	7.29467E-03	6.62311E-05 
1.1711376E-02	7.22989E-03	6.49569E-05 
1.1986246E-02	7.16917E-03	6.38198E-05 
1.2261118E-02	7.18724E-03	6.28759E-05 
1.2535989E-02	7.25856E-03	6.21582E-05 
1.281086E-02	7.15507E-03	6.07582E-05 
1.3085731E-02	7.23154E-03	6.02602E-05 
1.3360603E-02	7.17963E-03	5.89619E-05 
1.3635473E-02	7.24898E-03	5.81891E-05 
1.3910345E-02	7.10561E-03	5.73044E-05 
1.4185216E-02	7.07218E-03	5.65361E-05 
1.4460087E-02	7.05845E-03	5.57066E-05 
1.4734958E-02	7.13845E-03	5.51341E-05 
1.500983E-02	7.05079E-03	5.42662E-05 
1.528470E-02	7.06030E-03	5.37177E-05 
1.5559572E-02	6.99295E-03	5.30278E-05 
