REMARK 265 
REMARK 265 EXPERIMENT TYPE : X-RAY SOLUTION SCATTERING
REMARK 265 DATA ACQUISITION
REMARK 265              RADIATION SOURCE : BENDING MAGNET 
REMARK 265             SYNCHROTRON (Y/N) : Y 
REMARK 265                      BEAMLINE : B21 DIAMOND LIGHT SOURCE 
REMARK 265
REMARK 265       DATA REDUCTION SOFTWARE : SCATTER (v3.0a)
REMARK 265               SOFTWARE AUTHOR : RP RAMBO
REMARK 265        DATA ANALYSIS SOFTWARE : SCATTER (v3.0a)
REMARK 265               SOFTWARE AUTHOR : RP RAMBO
REMARK 265
REMARK 265 EXPERIMENTAL INFO
REMARK 265  INFORMATION CAN BE ADDED BY DUPLICATING THE NOTE LINE BELOW
REMARK 265
REMARK 265  NOTE :  
REMARK 265
REMARK 265 EXPERIMENTAL DETAILS
REMARK 265 BUFFER COMPOSITION 
REMARK 265          TEMPERATURE (KELVIN) : 298
REMARK 265                            PH : X.X
REMARK 265                 SAMPLE BUFFER : XXX mM HEPES
REMARK 265                 SAMPLE BUFFER : XXX mM KCl
REMARK 265                 SAMPLE BUFFER : X mM TCEP
REMARK 265                 SAMPLE BUFFER : X mM KNitrate
REMARK 265
REMARK 265    COLUMNS : q, I(q), error
REMARK 265          q : defined in inverse Angstroms
4.0149828E-03	3.09769E-02	5.38515E-04 
4.2898539E-03	2.94894E-02	4.46144E-04 
4.5647249E-03	2.94186E-02	3.73863E-04 
4.8395963E-03	2.88229E-02	3.21205E-04 
5.1144673E-03	2.88691E-02	2.83000E-04 
5.3893384E-03	2.86698E-02	2.52943E-04 
5.6642098E-03	2.85615E-02	2.27487E-04 
5.9390808E-03	2.82902E-02	2.04928E-04 
6.2139519E-03	2.81977E-02	1.87630E-04 
6.4888233E-03	2.79538E-02	1.76311E-04 
6.7636943E-03	2.79088E-02	1.65749E-04 
7.0385658E-03	2.75781E-02	1.55747E-04 
7.3134368E-03	2.74727E-02	1.48449E-04 
7.5883078E-03	2.75564E-02	1.41325E-04 
7.8631788E-03	2.72553E-02	1.35389E-04 
8.1380503E-03	2.74183E-02	1.30032E-04 
8.4129218E-03	2.75705E-02	1.25867E-04 
8.6877923E-03	2.72925E-02	1.20889E-04 
8.9626638E-03	2.70757E-02	1.17230E-04 
9.2375353E-03	2.70678E-02	1.14401E-04 
9.5124058E-03	2.71285E-02	1.11037E-04 
9.7872773E-03	2.69659E-02	1.08524E-04 
1.0062149E-02	2.69847E-02	1.05753E-04 
1.0337019E-02	2.69274E-02	1.03337E-04 
1.0611891E-02	2.70500E-02	1.01438E-04 
1.0886762E-02	2.68866E-02	9.93333E-05 
1.1161633E-02	2.68904E-02	9.80028E-05 
1.1436504E-02	2.68802E-02	9.62176E-05 
1.1711376E-02	2.67108E-02	9.47628E-05 
1.1986246E-02	2.67926E-02	9.36390E-05 
1.2261118E-02	2.67256E-02	9.22250E-05 
1.2535989E-02	2.66049E-02	9.08927E-05 
1.281086E-02	2.66009E-02	8.96452E-05 
1.3085731E-02	2.65180E-02	8.86836E-05 
1.3360603E-02	2.63858E-02	8.70091E-05 
1.3635473E-02	2.64188E-02	8.60695E-05 
1.3910345E-02	2.61635E-02	8.49638E-05 
1.4185216E-02	2.61933E-02	8.41193E-05 
1.4460087E-02	2.60788E-02	8.30938E-05 
1.4734958E-02	2.59175E-02	8.19219E-05 
1.500983E-02	2.58537E-02	8.10659E-05 
1.528470E-02	2.59235E-02	8.03509E-05 
1.5559572E-02	2.57495E-02	7.94604E-05 
1.5834443E-02	2.55718E-02	7.86076E-05 
1.6109314E-02	2.55073E-02	7.77420E-05 
1.6384186E-02	2.53792E-02	7.69107E-05 
1.6659057E-02	2.53577E-02	7.60567E-05 
1.6933927E-02	2.52450E-02	7.52967E-05 
1.720880E-02	2.51035E-02	7.46800E-05 
1.748367E-02	2.51046E-02	7.40688E-05 
1.7758541E-02	2.50444E-02	7.33574E-05 
1.8033413E-02	2.47760E-02	7.24145E-05 
1.8308284E-02	2.47748E-02	7.18946E-05 
1.8583154E-02	2.47449E-02	7.13325E-05 
1.8858027E-02	2.46750E-02	7.06259E-05 
1.9132897E-02	2.44860E-02	6.99201E-05 
1.9407768E-02	2.44257E-02	6.91632E-05 
1.968264E-02	2.42981E-02	6.84982E-05 
1.9957511E-02	2.42520E-02	6.81300E-05 
2.0232381E-02	2.42460E-02	6.75460E-05 
2.0507254E-02	2.39900E-02	6.68601E-05 
2.0782124E-02	2.39428E-02	6.62871E-05 
2.1056995E-02	2.37562E-02	6.57632E-05 
2.1331867E-02	2.36106E-02	6.50643E-05 
2.1606738E-02	2.35952E-02	6.45000E-05 
2.1881608E-02	2.35665E-02	6.41297E-05 
2.2156481E-02	2.34334E-02	6.34227E-05 
2.2431351E-02	2.33388E-02	6.31160E-05 
2.2706222E-02	2.32520E-02	6.25818E-05 
2.2981094E-02	2.30570E-02	6.19285E-05 
2.3255965E-02	2.30220E-02	6.15832E-05 
2.3530835E-02	2.29161E-02	6.11182E-05 
2.3805708E-02	2.27456E-02	6.06375E-05 
2.4080578E-02	2.26223E-02	6.01145E-05 
2.4355449E-02	2.24442E-02	5.95560E-05 
2.4630321E-02	2.24550E-02	5.93024E-05 
2.4905192E-02	2.22744E-02	5.87244E-05 
2.5180062E-02	2.20992E-02	5.82913E-05 
2.5454935E-02	2.20127E-02	5.77872E-05 
2.5729805E-02	2.18927E-02	5.74134E-05 
2.6004676E-02	2.17133E-02	5.68268E-05 
2.6279548E-02	2.16937E-02	5.64593E-05 
2.6554419E-02	2.16375E-02	5.61428E-05 
2.6829289E-02	2.14909E-02	5.55880E-05 
2.7104162E-02	2.14858E-02	5.54312E-05 
